time,open,high,low,close,volume
1785002400000,1873.07,1877.07,1872.45,1875.48,4493.7246
1785006000000,1875.48,1876.64,1874.4,1874.76,2018.1088
1785009600000,1874.77,1875.03,1870.43,1872.23,1908.1947
1785013200000,1872.23,1875.6,1867.92,1872.65,2784.1673
1785016800000,1872.66,1876.92,1872.38,1875.82,2003.8834
1785020400000,1875.83,1876.2,1873.2,1874.89,1658.3331
1785024000000,1874.88,1881.8,1873.85,1881.05,3898.2673
1785027600000,1881.05,1881.9,1877.81,1878.68,2034.9452
1785031200000,1878.67,1881.65,1877.06,1880.97,1535.0872
1785034800000,1880.98,1883.98,1878.98,1882.21,2891.7173
1785038400000,1882.21,1889.36,1880.26,1886.26,3540.7748
1785042000000,1886.25,1887.43,1882.72,1883.4,2383.3354
1785045600000,1883.4,1885.39,1878.46,1884.95,3176.674
1785049200000,1884.95,1886.29,1880.51,1881.56,2139.9511
1785052800000,1881.57,1882.49,1878.74,1881.42,2218.8924
1785056400000,1881.42,1885.76,1881.22,1883.8,2491.5347
1785060000000,1883.8,1887.7,1882.01,1886.22,2816.0926
1785063600000,1886.21,1887.89,1884.78,1885.87,2075.4122
1785067200000,1885.87,1893.89,1885.68,1886.57,5314.2072
1785070800000,1886.57,1888.86,1881.61,1886.62,5619.0793
1785074400000,1886.62,1900.31,1886.61,1898.59,8707.353
1785078000000,1898.58,1917.82,1898.06,1914.63,14677.3578
1785081600000,1914.63,1928.08,1908.75,1916.2,15888.944
1785085200000,1916.19,1917.77,1910.8,1911.23,4119.5811
1785088800000,1911.23,1916.53,1911.05,1914.49,3715.1635
1785092400000,1914.49,1915.86,1912.09,1914.2,4682.416
1785096000000,1914.21,1914.56,1911.14,1913.8,2328.0884
1785099600000,1913.79,1930,1913.79,1925.91,8394.0362
1785103200000,1925.91,1953.03,1925.91,1949.81,23344.9293
1785106800000,1949.81,1967.36,1945.99,1954.72,25239.8549
1785110400000,1954.72,1955.42,1939.67,1942.54,10815.7364
1785114000000,1942.54,1948.46,1936.51,1948.2,8651.072
1785117600000,1948.2,1949.15,1941.48,1943.1,8333.0669
1785121200000,1943.09,1950.78,1942.42,1949.64,6458.3303
1785124800000,1949.65,1962.77,1948.54,1953.43,13061.709
1785128400000,1953.43,1970.43,1952.63,1965.65,15079.6006
1785132000000,1965.65,1981.24,1963.64,1968.45,25003.724
1785135600000,1968.45,1971.7,1960.86,1964.36,16580.0434
1785139200000,1964.37,1968.75,1961.81,1964.25,8606.9437
1785142800000,1964.25,1968.29,1956.87,1965.19,10222.2378
1785146400000,1965.19,1972,1963.8,1967.43,6133.2776
1785150000000,1967.42,1967.43,1958.11,1959.67,7353.3544
1785153600000,1959.67,1964.6,1943,1957.59,14137.4186
1785157200000,1957.6,1977.99,1950.95,1961.16,31081.0997
1785160800000,1961.18,1966.99,1919.09,1932.3,38196.3783
1785164400000,1932.3,1937.87,1924.83,1927.75,16079.6453
1785168000000,1927.74,1946.9,1922.65,1940.57,11388.9731
1785171600000,1940.57,1946.06,1935.1,1943.71,8370.8405
1785175200000,1943.72,1944.66,1929.2,1939.2,6892.7477
1785178800000,1939.21,1955.41,1937.75,1948.31,10768.3753
1785182400000,1948.32,1950.54,1943.69,1946.87,4740.1733
1785186000000,1946.88,1950.1,1940.58,1941.9,13531.1577
1785189600000,1941.89,1941.9,1892.33,1893.6,26543.049
1785193200000,1893.61,1896.19,1882.49,1892.53,24422.5254
1785196800000,1892.53,1894.45,1877.02,1878.86,20791.773
1785200400000,1878.86,1882.77,1866.31,1875.9,14824.195
1785204000000,1875.9,1880.46,1872.35,1876,5895.0583
1785207600000,1876.01,1883.26,1873.11,1881.38,8483.7449
1785211200000,1881.37,1882.84,1876.48,1879.18,6743.7128
1785214800000,1879.18,1889.66,1878.46,1883.16,8292.3695
1785218400000,1883.16,1888.82,1878.54,1888.62,10515.695
1785222000000,1888.62,1888.97,1880.92,1883.83,7707.2078
1785225600000,1883.84,1885.85,1880.4,1884.5,8547.8818
1785229200000,1884.5,1885.12,1874.81,1876.44,6605.9978
1785232800000,1876.43,1881,1873.75,1878.79,5710.996
1785236400000,1878.8,1882.02,1872,1876.68,9475.713
1785240000000,1876.69,1893.34,1874.63,1892.48,12503.8753
1785243600000,1892.48,1896.28,1856.88,1874.08,26917.9509
1785247200000,1874.08,1893.46,1867.74,1888.95,20017.6662
1785250800000,1888.96,1924.41,1884.56,1920.02,35311.4667
1785254400000,1920.02,1928.95,1914.52,1925.92,15042.0152
1785258000000,1925.92,1925.92,1892.71,1901.89,19307.1025
1785261600000,1901.9,1914.93,1901.6,1911.22,8918.5887
1785265200000,1911.22,1922.23,1911.22,1922.23,8496.5277
1785268800000,1922.24,1923.84,1916.16,1918.57,6013.7521
1785272400000,1918.57,1929.67,1918.47,1923.95,6371.0141
1785276000000,1923.96,1927.1,1910.1,1911.9,7483.9135
1785279600000,1911.9,1923.1,1904.06,1922.23,9246.9451
1785283200000,1922.22,1928.51,1916.34,1917.27,9538.2144
1785286800000,1917.27,1918.16,1905,1905.7,7132.1448
