time,open,high,low,close,volume
1785706200000,1887.09,1898.5,1885.89,1894.22,3887.7471
1785707100000,1894.23,1898.5,1888.57,1890.43,2161.9572
1785708000000,1890.44,1897.8,1890.44,1893.75,3616.2893
1785708900000,1893.75,1897.59,1888.54,1890,2579.3859
1785709800000,1889.99,1890.64,1880.5,1885.38,2693.8725
1785710700000,1885.38,1886.12,1881.37,1882.11,620.7896
1785711600000,1882.1,1882.75,1876.39,1878.07,1023.4416
1785712500000,1878.08,1884.27,1877.18,1883.97,1348.7297
1785713400000,1883.97,1884.99,1882.25,1884.32,507.3314
1785714300000,1884.31,1885.68,1882.83,1885.36,486.1259
1785715200000,1885.36,1885.95,1878,1879.07,1677.4304
1785716100000,1879.06,1880.55,1873.12,1874.16,1193.9418
1785717000000,1874.16,1878.85,1871.68,1874.85,888.1087
1785717900000,1874.84,1875.39,1871.75,1873.87,912.0098
1785718800000,1873.86,1875.52,1869.13,1871.55,1329.5122
1785719700000,1871.56,1873.01,1868.69,1870.6,849.9082
1785720600000,1870.6,1872.72,1868.31,1869.22,1038.5718
1785721500000,1869.22,1869.83,1866,1867.19,902.4762
1785722400000,1867.19,1868.13,1864.65,1866.29,1167.8047
1785723300000,1866.29,1872,1864.48,1865.82,1569.5195
1785724200000,1865.81,1868.88,1864.95,1867.12,525.1984
1785725100000,1867.13,1867.78,1862.9,1864.51,795.5379
1785726000000,1864.51,1865.71,1862.26,1863.77,706.6272
1785726900000,1863.77,1865.21,1861.59,1862.64,708.4135
1785727800000,1862.64,1863.08,1861.13,1861.57,704.0875
1785728700000,1861.56,1861.56,1851.05,1857.22,3178.7122
1785729600000,1857.21,1860.74,1856.1,1857.73,1202.1704
1785730500000,1857.72,1861.89,1857.72,1861.7,754.8607
1785731400000,1861.7,1863.14,1860.7,1862.01,701.8766
1785732300000,1862.02,1862.02,1854.81,1854.97,1057.7122
1785733200000,1854.97,1858.82,1853.55,1858.41,1134.2967
1785734100000,1858.41,1858.41,1856.25,1856.98,724.5185
1785735000000,1856.98,1860.14,1855.6,1857.73,1212.2361
1785735900000,1857.73,1860.91,1857.51,1859.88,1040.3439
1785736800000,1859.88,1861.11,1858.81,1859.47,490.0368
1785737700000,1859.47,1860.05,1857,1857.03,899.5219
1785738600000,1857.02,1858.15,1847.67,1848.11,3352.625
1785739500000,1848.12,1852.29,1846.38,1849.28,2307.8783
1785740400000,1849.29,1849.94,1844.5,1844.77,2859.7109
1785741300000,1844.78,1845.67,1840,1845.26,4136.6436
1785742200000,1845.26,1847.62,1843.02,1843.63,2460.0551
1785743100000,1843.64,1846.34,1842.74,1843.97,3155.8224
1785744000000,1843.96,1845.57,1841.22,1843.46,1940.3725
1785744900000,1843.47,1843.47,1830.93,1832.31,7797.7887
1785745800000,1832.31,1837.01,1828.62,1836.67,3727.9166
1785746700000,1836.68,1840.79,1836.26,1840.32,1863.0314
1785747600000,1840.32,1841.06,1839.35,1840.01,1659.7012
1785748500000,1840.01,1843.48,1839.9,1842.82,2801.6419
1785749400000,1842.81,1845.9,1842.3,1845.57,1772.9805
1785750300000,1845.56,1853.91,1845.56,1852.63,2278.536
1785751200000,1852.62,1854.46,1850.28,1850.7,1383.0317
1785752100000,1850.7,1852.23,1848.44,1848.67,2474.033
1785753000000,1848.67,1848.68,1846.31,1847.12,2462.6772
1785753900000,1847.12,1847.46,1841.55,1846.24,1389.0507
1785754800000,1846.24,1846.79,1840,1842.44,1259.0872
1785755700000,1842.43,1847.88,1841.76,1843.99,892.6369
1785756600000,1843.98,1847.51,1843.31,1844.21,867.5069
1785757500000,1844.21,1844.34,1838.48,1839.89,1304.1785
1785758400000,1839.88,1841.27,1836.75,1841.08,1416.2334
1785759300000,1841.08,1843.72,1840.37,1842.48,1460.9812
