time,open,high,low,close,volume
1788312000000,2413.76,2415,2411.18,2414.86,600.9645
1788312300000,2414.86,2414.94,2408.99,2409.21,671.6738
1788312600000,2409.21,2411.64,2405.89,2406.21,917.7302
1788312900000,2406.22,2406.22,2400.96,2400.96,1334.1034
1788313200000,2400.96,2401.31,2391.09,2395.15,3153.6155
1788313500000,2395.16,2398.27,2390.4,2392.36,1892.7753
1788313800000,2392.35,2393.07,2386.74,2391.88,2145.2447
1788314100000,2391.86,2400.79,2391.38,2399.32,1276.6112
1788314400000,2399.32,2401.06,2396.3,2396.69,747.3521
1788314700000,2396.65,2406,2395,2400.21,1256.8978
1788315000000,2400.22,2404.85,2399.76,2402.06,840.2106
1788315300000,2402.07,2406.06,2401.37,2404.48,850.8427
1788315600000,2404.49,2407.84,2404.48,2407.78,707.1881
1788315900000,2407.77,2411.01,2405.69,2409.97,1259.0854
1788316200000,2409.96,2409.96,2406.37,2409.25,671.7016
1788316500000,2409.24,2410.53,2406.75,2407.4,1014.7097
1788316800000,2407.41,2408.21,2404.49,2406.96,815.3744
1788317100000,2406.96,2407.72,2406.31,2407.71,333.2277
1788317400000,2407.7,2408.47,2406.26,2407.84,351.6696
1788317700000,2407.84,2409.93,2407.07,2409.92,553.2231
1788318000000,2409.93,2412,2408.64,2411.87,714.8398
1788318300000,2411.88,2414.61,2410.19,2412.04,1331.3094
1788318600000,2412.04,2420.56,2412.04,2415.61,2006.0792
1788318900000,2415.62,2419.62,2412.8,2416.18,1880.79
1788319200000,2416.19,2419.49,2416.18,2417.85,880.9361
1788319500000,2417.85,2424.3,2417.69,2420,1694.5849
1788319800000,2420,2420.3,2416.02,2416.74,596.362
1788320100000,2416.73,2419.53,2415.29,2419.53,472.7349
1788320400000,2419.53,2419.53,2413.92,2414.77,881.8585
1788320700000,2414.76,2417.24,2414.76,2416.83,614.6049
1788321000000,2416.83,2416.84,2413.23,2414.44,585.9518
1788321300000,2414.44,2414.88,2412.04,2414.42,491.6763
1788321600000,2414.42,2415.46,2412.05,2414.67,645.9313
1788321900000,2414.66,2415.03,2408.1,2408.88,1070.6332
1788322200000,2408.88,2409.28,2406.52,2408.17,665.8604
1788322500000,2408.16,2410.31,2405.44,2410.3,532.3205
1788322800000,2410.31,2412.26,2409.68,2412.09,616.5327
1788323100000,2412.09,2413.43,2410.91,2412.44,564.8198
1788323400000,2412.45,2415.63,2412.01,2415.37,935.1438
1788323700000,2415.36,2416,2413.9,2416,685.826
1788324000000,2416,2416.46,2414.3,2415.69,456.2516
1788324300000,2415.69,2416.49,2414.8,2415.83,399.0639
